A�o Emisi�n	Cod Distrito Veh�culo	Distrito Veh�culo	Cod Barrio Veh�culo	Barrio Veh�culo	Numero veh�culos Vivienda	N�mero Viviendas
2020	0		0		1	105503
2020	0		0		2	9307
2020	0		0		3	2074
2020	0		0		4	791
2020	0		0		5	360
2020	0		0		6	216
2020	0		0		7	138
2020	0		0		8	93
2020	0		0		9	52
2020	0		0		10	55
2020	0		0		11	48
2020	0		0		12	23
2020	0		0		13	21
2020	0		0		14	27
2020	0		0		15	16
2020	0		0		16	16
2020	0		0		17	11
2020	0		0		18	16
2020	0		0		19	6
2020	0		0		20	6
2020	0		0		21	5
2020	0		0		22	6
2020	0		0		23	6
2020	0		0		24	7
2020	0		0		25	8
2020	0		0		26	8
2020	0		0		27	5
2020	0		0		28	6
2020	0		0		29	5
2020	0		0		30	4
2020	0		0		31	9
2020	0		0		32	8
2020	0		0		33	2
2020	0		0		34	3
2020	0		0		35	4
2020	0		0		36	2
2020	0		0		37	2
2020	0		0		38	3
2020	0		0		39	3
2020	0		0		40	1
2020	0		0		41	1
2020	0		0		42	1
2020	0		0		44	1
2020	0		0		45	1
2020	0		0		47	3
2020	0		0		49	1
2020	0		0		50	2
2020	0		0		52	1
2020	0		0		54	1
2020	0		0		61	3
2020	0		0		62	5
2020	0		0		63	2
2020	0		0		64	1
2020	0		0		65	1
2020	0		0		66	1
2020	0		0		72	1
2020	0		0		73	1
2020	0		0		75	1
2020	0		0		78	1
2020	0		0		82	1
2020	0		0		84	1
2020	0		0		89	1
2020	0		0		93	1
2020	0		0		96	1
2020	0		0		99	1
2020	0		0		100	1
2020	0		0		104	3
2020	0		0		113	2
2020	0		0		126	1
2020	0		0		140	1
2020	0		0		148	1
2020	0		0		153	1
2020	0		0		234	1
2020	0		0		250	1
2020	0		0		271	1
2020	0		0		330	1
2020	0		0		494	1
2020	0		0		810	1
2020	0		0		1128	1
2020	0		0		5760	1
2020	1	CENTRO	0		1	26
2020	1	CENTRO	0		2	1
2020	1	CENTRO	0		3	1
2020	1	CENTRO	0		17	1
2020	1	CENTRO	0		32	1
2020	1	CENTRO	1	PALACIO	1	6142
2020	1	CENTRO	1	PALACIO	2	1160
2020	1	CENTRO	1	PALACIO	3	291
2020	1	CENTRO	1	PALACIO	4	119
2020	1	CENTRO	1	PALACIO	5	46
2020	1	CENTRO	1	PALACIO	6	32
2020	1	CENTRO	1	PALACIO	7	15
2020	1	CENTRO	1	PALACIO	8	10
2020	1	CENTRO	1	PALACIO	9	7
2020	1	CENTRO	1	PALACIO	10	3
2020	1	CENTRO	1	PALACIO	11	4
2020	1	CENTRO	1	PALACIO	12	2
2020	1	CENTRO	1	PALACIO	13	1
2020	1	CENTRO	1	PALACIO	14	2
2020	1	CENTRO	1	PALACIO	15	1
2020	1	CENTRO	1	PALACIO	16	1
2020	1	CENTRO	1	PALACIO	17	1
2020	1	CENTRO	1	PALACIO	19	2
2020	1	CENTRO	1	PALACIO	21	2
2020	1	CENTRO	1	PALACIO	22	1
2020	1	CENTRO	1	PALACIO	23	2
2020	1	CENTRO	1	PALACIO	26	1
2020	1	CENTRO	1	PALACIO	28	1
2020	1	CENTRO	1	PALACIO	29	1
2020	1	CENTRO	1	PALACIO	34	1
2020	1	CENTRO	1	PALACIO	40	1
2020	1	CENTRO	1	PALACIO	41	1
2020	1	CENTRO	1	PALACIO	46	1
2020	1	CENTRO	1	PALACIO	49	1
2020	1	CENTRO	1	PALACIO	53	1
2020	1	CENTRO	1	PALACIO	64	2
2020	1	CENTRO	1	PALACIO	82	1
2020	1	CENTRO	1	PALACIO	173	1
2020	1	CENTRO	2	EMBAJADORES	1	9718
2020	1	CENTRO	2	EMBAJADORES	2	1666
2020	1	CENTRO	2	EMBAJADORES	3	375
2020	1	CENTRO	2	EMBAJADORES	4	139
2020	1	CENTRO	2	EMBAJADORES	5	65
2020	1	CENTRO	2	EMBAJADORES	6	32
2020	1	CENTRO	2	EMBAJADORES	7	14
2020	1	CENTRO	2	EMBAJADORES	8	13
2020	1	CENTRO	2	EMBAJADORES	9	6
2020	1	CENTRO	2	EMBAJADORES	10	1
2020	1	CENTRO	2	EMBAJADORES	11	3
2020	1	CENTRO	2	EMBAJADORES	12	2
2020	1	CENTRO	2	EMBAJADORES	13	5
2020	1	CENTRO	2	EMBAJADORES	15	4
2020	1	CENTRO	2	EMBAJADORES	16	1
2020	1	CENTRO	2	EMBAJADORES	17	1
2020	1	CENTRO	2	EMBAJADORES	24	1
2020	1	CENTRO	2	EMBAJADORES	31	1
2020	1	CENTRO	2	EMBAJADORES	35	1
2020	1	CENTRO	2	EMBAJADORES	116	1
2020	1	CENTRO	3	CORTES	1	3025
2020	1	CENTRO	3	CORTES	2	592
2020	1	CENTRO	3	CORTES	3	140
2020	1	CENTRO	3	CORTES	4	57
2020	1	CENTRO	3	CORTES	5	29
2020	1	CENTRO	3	CORTES	6	16
2020	1	CENTRO	3	CORTES	7	9
2020	1	CENTRO	3	CORTES	8	10
2020	1	CENTRO	3	CORTES	9	6
2020	1	CENTRO	3	CORTES	10	3
2020	1	CENTRO	3	CORTES	11	2
2020	1	CENTRO	3	CORTES	13	2
2020	1	CENTRO	3	CORTES	14	1
2020	1	CENTRO	3	CORTES	15	1
2020	1	CENTRO	3	CORTES	16	1
2020	1	CENTRO	3	CORTES	17	2
2020	1	CENTRO	3	CORTES	18	1
2020	1	CENTRO	3	CORTES	19	1
2020	1	CENTRO	3	CORTES	21	1
2020	1	CENTRO	3	CORTES	23	1
2020	1	CENTRO	3	CORTES	25	1
2020	1	CENTRO	3	CORTES	26	1
2020	1	CENTRO	3	CORTES	27	1
2020	1	CENTRO	3	CORTES	36	1
2020	1	CENTRO	3	CORTES	38	1
2020	1	CENTRO	3	CORTES	52	1
2020	1	CENTRO	3	CORTES	53	1
2020	1	CENTRO	3	CORTES	56	1
2020	1	CENTRO	3	CORTES	60	1
2020	1	CENTRO	3	CORTES	63	1
2020	1	CENTRO	3	CORTES	114	1
2020	1	CENTRO	3	CORTES	314	1
2020	1	CENTRO	4	JUSTICIA	1	4757
2020	1	CENTRO	4	JUSTICIA	2	845
2020	1	CENTRO	4	JUSTICIA	3	286
2020	1	CENTRO	4	JUSTICIA	4	100
2020	1	CENTRO	4	JUSTICIA	5	45
2020	1	CENTRO	4	JUSTICIA	6	26
2020	1	CENTRO	4	JUSTICIA	7	17
2020	1	CENTRO	4	JUSTICIA	8	13
2020	1	CENTRO	4	JUSTICIA	9	7
2020	1	CENTRO	4	JUSTICIA	10	7
2020	1	CENTRO	4	JUSTICIA	11	4
2020	1	CENTRO	4	JUSTICIA	13	1
2020	1	CENTRO	4	JUSTICIA	14	2
2020	1	CENTRO	4	JUSTICIA	15	2
2020	1	CENTRO	4	JUSTICIA	16	2
2020	1	CENTRO	4	JUSTICIA	17	3
2020	1	CENTRO	4	JUSTICIA	19	2
2020	1	CENTRO	4	JUSTICIA	20	1
2020	1	CENTRO	4	JUSTICIA	21	1
2020	1	CENTRO	4	JUSTICIA	22	1
2020	1	CENTRO	4	JUSTICIA	29	1
2020	1	CENTRO	4	JUSTICIA	30	1
2020	1	CENTRO	4	JUSTICIA	32	1
2020	1	CENTRO	4	JUSTICIA	33	1
2020	1	CENTRO	4	JUSTICIA	39	1
2020	1	CENTRO	4	JUSTICIA	41	1
2020	1	CENTRO	4	JUSTICIA	59	1
2020	1	CENTRO	4	JUSTICIA	215	1
2020	1	CENTRO	4	JUSTICIA	276	1
2020	1	CENTRO	5	UNIVERSIDAD	1	7571
2020	1	CENTRO	5	UNIVERSIDAD	2	1261
2020	1	CENTRO	5	UNIVERSIDAD	3	285
2020	1	CENTRO	5	UNIVERSIDAD	4	164
2020	1	CENTRO	5	UNIVERSIDAD	5	57
2020	1	CENTRO	5	UNIVERSIDAD	6	37
2020	1	CENTRO	5	UNIVERSIDAD	7	17
2020	1	CENTRO	5	UNIVERSIDAD	8	11
2020	1	CENTRO	5	UNIVERSIDAD	9	7
2020	1	CENTRO	5	UNIVERSIDAD	10	7
2020	1	CENTRO	5	UNIVERSIDAD	11	11
2020	1	CENTRO	5	UNIVERSIDAD	12	3
2020	1	CENTRO	5	UNIVERSIDAD	13	2
2020	1	CENTRO	5	UNIVERSIDAD	14	3
2020	1	CENTRO	5	UNIVERSIDAD	15	1
2020	1	CENTRO	5	UNIVERSIDAD	16	4
2020	1	CENTRO	5	UNIVERSIDAD	17	2
2020	1	CENTRO	5	UNIVERSIDAD	18	3
2020	1	CENTRO	5	UNIVERSIDAD	19	1
2020	1	CENTRO	5	UNIVERSIDAD	20	1
2020	1	CENTRO	5	UNIVERSIDAD	21	2
2020	1	CENTRO	5	UNIVERSIDAD	22	1
2020	1	CENTRO	5	UNIVERSIDAD	24	1
2020	1	CENTRO	5	UNIVERSIDAD	32	1
2020	1	CENTRO	5	UNIVERSIDAD	33	1
2020	1	CENTRO	5	UNIVERSIDAD	43	1
2020	1	CENTRO	5	UNIVERSIDAD	48	1
2020	1	CENTRO	5	UNIVERSIDAD	145	1
2020	1	CENTRO	5	UNIVERSIDAD	268	1
2020	1	CENTRO	6	SOL	1	2064
2020	1	CENTRO	6	SOL	2	416
2020	1	CENTRO	6	SOL	3	120
2020	1	CENTRO	6	SOL	4	56
2020	1	CENTRO	6	SOL	5	14
2020	1	CENTRO	6	SOL	6	9
2020	1	CENTRO	6	SOL	7	13
2020	1	CENTRO	6	SOL	8	4
2020	1	CENTRO	6	SOL	9	1
2020	1	CENTRO	6	SOL	10	2
2020	1	CENTRO	6	SOL	11	1
2020	1	CENTRO	6	SOL	12	2
2020	1	CENTRO	6	SOL	13	3
2020	1	CENTRO	6	SOL	14	2
2020	1	CENTRO	6	SOL	15	1
2020	1	CENTRO	6	SOL	17	1
2020	1	CENTRO	6	SOL	19	1
2020	1	CENTRO	6	SOL	20	2
2020	1	CENTRO	6	SOL	21	1
2020	2	ARGANZUELA	0		1	506
2020	2	ARGANZUELA	0		2	164
2020	2	ARGANZUELA	0		3	60
2020	2	ARGANZUELA	0		4	15
2020	2	ARGANZUELA	0		5	7
2020	2	ARGANZUELA	0		6	8
2020	2	ARGANZUELA	0		7	1
2020	2	ARGANZUELA	0		9	3
2020	2	ARGANZUELA	0		10	2
2020	2	ARGANZUELA	0		11	2
2020	2	ARGANZUELA	0		17	1
2020	2	ARGANZUELA	0		18	1
2020	2	ARGANZUELA	0		19	1
2020	2	ARGANZUELA	0		25	1
2020	2	ARGANZUELA	0		30	2
2020	2	ARGANZUELA	0		67	1
2020	2	ARGANZUELA	1	IMPERIAL	1	4852
2020	2	ARGANZUELA	1	IMPERIAL	2	1371
2020	2	ARGANZUELA	1	IMPERIAL	3	477
2020	2	ARGANZUELA	1	IMPERIAL	4	182
2020	2	ARGANZUELA	1	IMPERIAL	5	75
2020	2	ARGANZUELA	1	IMPERIAL	6	34
2020	2	ARGANZUELA	1	IMPERIAL	7	25
2020	2	ARGANZUELA	1	IMPERIAL	8	12
2020	2	ARGANZUELA	1	IMPERIAL	9	13
2020	2	ARGANZUELA	1	IMPERIAL	10	15
2020	2	ARGANZUELA	1	IMPERIAL	11	9
2020	2	ARGANZUELA	1	IMPERIAL	12	4
2020	2	ARGANZUELA	1	IMPERIAL	13	3
2020	2	ARGANZUELA	1	IMPERIAL	14	1
2020	2	ARGANZUELA	1	IMPERIAL	15	2
2020	2	ARGANZUELA	1	IMPERIAL	16	1
2020	2	ARGANZUELA	1	IMPERIAL	20	1
2020	2	ARGANZUELA	1	IMPERIAL	21	3
2020	2	ARGANZUELA	1	IMPERIAL	22	2
2020	2	ARGANZUELA	1	IMPERIAL	24	1
2020	2	ARGANZUELA	1	IMPERIAL	32	1
2020	2	ARGANZUELA	1	IMPERIAL	40	1
2020	2	ARGANZUELA	1	IMPERIAL	42	1
2020	2	ARGANZUELA	1	IMPERIAL	46	1
2020	2	ARGANZUELA	1	IMPERIAL	56	1
2020	2	ARGANZUELA	1	IMPERIAL	61	1
2020	2	ARGANZUELA	2	ACACIAS	1	6668
2020	2	ARGANZUELA	2	ACACIAS	2	2111
2020	2	ARGANZUELA	2	ACACIAS	3	721
2020	2	ARGANZUELA	2	ACACIAS	4	293
2020	2	ARGANZUELA	2	ACACIAS	5	104
2020	2	ARGANZUELA	2	ACACIAS	6	68
2020	2	ARGANZUELA	2	ACACIAS	7	64
2020	2	ARGANZUELA	2	ACACIAS	8	46
2020	2	ARGANZUELA	2	ACACIAS	9	25
2020	2	ARGANZUELA	2	ACACIAS	10	17
2020	2	ARGANZUELA	2	ACACIAS	11	14
2020	2	ARGANZUELA	2	ACACIAS	12	6
2020	2	ARGANZUELA	2	ACACIAS	13	6
2020	2	ARGANZUELA	2	ACACIAS	14	2
2020	2	ARGANZUELA	2	ACACIAS	15	3
2020	2	ARGANZUELA	2	ACACIAS	16	3
2020	2	ARGANZUELA	2	ACACIAS	17	2
2020	2	ARGANZUELA	2	ACACIAS	19	2
2020	2	ARGANZUELA	2	ACACIAS	20	2
2020	2	ARGANZUELA	2	ACACIAS	21	1
2020	2	ARGANZUELA	2	ACACIAS	22	1
2020	2	ARGANZUELA	2	ACACIAS	23	1
2020	2	ARGANZUELA	2	ACACIAS	25	1
2020	2	ARGANZUELA	2	ACACIAS	26	1
2020	2	ARGANZUELA	2	ACACIAS	27	1
2020	2	ARGANZUELA	2	ACACIAS	28	1
2020	2	ARGANZUELA	2	ACACIAS	29	2
2020	2	ARGANZUELA	2	ACACIAS	30	1
2020	2	ARGANZUELA	2	ACACIAS	37	1
2020	2	ARGANZUELA	2	ACACIAS	39	2
2020	2	ARGANZUELA	2	ACACIAS	44	1
2020	2	ARGANZUELA	2	ACACIAS	45	2
2020	2	ARGANZUELA	2	ACACIAS	51	2
2020	2	ARGANZUELA	2	ACACIAS	54	2
2020	2	ARGANZUELA	2	ACACIAS	59	2
2020	2	ARGANZUELA	2	ACACIAS	61	1
2020	2	ARGANZUELA	2	ACACIAS	80	1
2020	2	ARGANZUELA	2	ACACIAS	83	1
2020	2	ARGANZUELA	2	ACACIAS	93	1
2020	2	ARGANZUELA	3	CHOPERA	1	4244
2020	2	ARGANZUELA	3	CHOPERA	2	977
2020	2	ARGANZUELA	3	CHOPERA	3	252
2020	2	ARGANZUELA	3	CHOPERA	4	100
2020	2	ARGANZUELA	3	CHOPERA	5	38
2020	2	ARGANZUELA	3	CHOPERA	6	37
2020	2	ARGANZUELA	3	CHOPERA	7	15
2020	2	ARGANZUELA	3	CHOPERA	8	9
2020	2	ARGANZUELA	3	CHOPERA	9	6
2020	2	ARGANZUELA	3	CHOPERA	10	5
2020	2	ARGANZUELA	3	CHOPERA	11	3
2020	2	ARGANZUELA	3	CHOPERA	12	2
2020	2	ARGANZUELA	3	CHOPERA	13	1
2020	2	ARGANZUELA	3	CHOPERA	15	1
2020	2	ARGANZUELA	3	CHOPERA	17	2
2020	2	ARGANZUELA	3	CHOPERA	18	1
2020	2	ARGANZUELA	3	CHOPERA	20	1
2020	2	ARGANZUELA	3	CHOPERA	24	1
2020	2	ARGANZUELA	3	CHOPERA	84	1
2020	2	ARGANZUELA	4	LEGAZPI	1	3651
2020	2	ARGANZUELA	4	LEGAZPI	2	1227
2020	2	ARGANZUELA	4	LEGAZPI	3	312
2020	2	ARGANZUELA	4	LEGAZPI	4	110
2020	2	ARGANZUELA	4	LEGAZPI	5	61
2020	2	ARGANZUELA	4	LEGAZPI	6	43
2020	2	ARGANZUELA	4	LEGAZPI	7	29
2020	2	ARGANZUELA	4	LEGAZPI	8	15
2020	2	ARGANZUELA	4	LEGAZPI	9	9
2020	2	ARGANZUELA	4	LEGAZPI	10	13
2020	2	ARGANZUELA	4	LEGAZPI	11	5
2020	2	ARGANZUELA	4	LEGAZPI	12	2
2020	2	ARGANZUELA	4	LEGAZPI	13	3
2020	2	ARGANZUELA	4	LEGAZPI	15	4
2020	2	ARGANZUELA	4	LEGAZPI	16	1
2020	2	ARGANZUELA	4	LEGAZPI	18	1
2020	2	ARGANZUELA	4	LEGAZPI	19	1
2020	2	ARGANZUELA	4	LEGAZPI	20	2
2020	2	ARGANZUELA	4	LEGAZPI	22	3
2020	2	ARGANZUELA	4	LEGAZPI	23	1
2020	2	ARGANZUELA	4	LEGAZPI	26	1
2020	2	ARGANZUELA	4	LEGAZPI	28	2
2020	2	ARGANZUELA	4	LEGAZPI	29	1
2020	2	ARGANZUELA	4	LEGAZPI	30	1
2020	2	ARGANZUELA	4	LEGAZPI	34	1
2020	2	ARGANZUELA	4	LEGAZPI	36	1
2020	2	ARGANZUELA	4	LEGAZPI	42	1
2020	2	ARGANZUELA	4	LEGAZPI	43	1
2020	2	ARGANZUELA	4	LEGAZPI	46	2
2020	2	ARGANZUELA	4	LEGAZPI	49	1
2020	2	ARGANZUELA	4	LEGAZPI	60	1
2020	2	ARGANZUELA	4	LEGAZPI	65	1
2020	2	ARGANZUELA	4	LEGAZPI	80	1
2020	2	ARGANZUELA	5	DELICIAS	1	5251
2020	2	ARGANZUELA	5	DELICIAS	2	1284
2020	2	ARGANZUELA	5	DELICIAS	3	381
2020	2	ARGANZUELA	5	DELICIAS	4	154
2020	2	ARGANZUELA	5	DELICIAS	5	71
2020	2	ARGANZUELA	5	DELICIAS	6	53
2020	2	ARGANZUELA	5	DELICIAS	7	18
2020	2	ARGANZUELA	5	DELICIAS	8	16
2020	2	ARGANZUELA	5	DELICIAS	9	14
2020	2	ARGANZUELA	5	DELICIAS	10	4
2020	2	ARGANZUELA	5	DELICIAS	11	10
2020	2	ARGANZUELA	5	DELICIAS	12	4
2020	2	ARGANZUELA	5	DELICIAS	13	1
2020	2	ARGANZUELA	5	DELICIAS	15	2
2020	2	ARGANZUELA	5	DELICIAS	16	1
2020	2	ARGANZUELA	5	DELICIAS	18	1
2020	2	ARGANZUELA	5	DELICIAS	20	3
2020	2	ARGANZUELA	5	DELICIAS	21	1
2020	2	ARGANZUELA	5	DELICIAS	22	1
2020	2	ARGANZUELA	5	DELICIAS	23	1
2020	2	ARGANZUELA	5	DELICIAS	24	1
2020	2	ARGANZUELA	5	DELICIAS	27	1
2020	2	ARGANZUELA	5	DELICIAS	31	1
2020	2	ARGANZUELA	5	DELICIAS	33	1
2020	2	ARGANZUELA	5	DELICIAS	36	1
2020	2	ARGANZUELA	5	DELICIAS	41	1
2020	2	ARGANZUELA	5	DELICIAS	42	1
2020	2	ARGANZUELA	5	DELICIAS	46	1
2020	2	ARGANZUELA	5	DELICIAS	48	1
2020	2	ARGANZUELA	5	DELICIAS	50	1
2020	2	ARGANZUELA	5	DELICIAS	56	1
2020	2	ARGANZUELA	5	DELICIAS	59	1
2020	2	ARGANZUELA	5	DELICIAS	79	1
2020	2	ARGANZUELA	6	PALOS DE MOGUER	1	5760
2020	2	ARGANZUELA	6	PALOS DE MOGUER	2	1251
2020	2	ARGANZUELA	6	PALOS DE MOGUER	3	320
2020	2	ARGANZUELA	6	PALOS DE MOGUER	4	112
2020	2	ARGANZUELA	6	PALOS DE MOGUER	5	61
2020	2	ARGANZUELA	6	PALOS DE MOGUER	6	42
2020	2	ARGANZUELA	6	PALOS DE MOGUER	7	16
2020	2	ARGANZUELA	6	PALOS DE MOGUER	8	9
2020	2	ARGANZUELA	6	PALOS DE MOGUER	9	9
2020	2	ARGANZUELA	6	PALOS DE MOGUER	10	4
2020	2	ARGANZUELA	6	PALOS DE MOGUER	11	7
2020	2	ARGANZUELA	6	PALOS DE MOGUER	12	3
2020	2	ARGANZUELA	6	PALOS DE MOGUER	13	1
2020	2	ARGANZUELA	6	PALOS DE MOGUER	14	3
2020	2	ARGANZUELA	6	PALOS DE MOGUER	15	1
2020	2	ARGANZUELA	6	PALOS DE MOGUER	16	1
2020	2	ARGANZUELA	6	PALOS DE MOGUER	18	1
2020	2	ARGANZUELA	6	PALOS DE MOGUER	19	2
2020	2	ARGANZUELA	6	PALOS DE MOGUER	23	2
2020	2	ARGANZUELA	6	PALOS DE MOGUER	26	1
2020	2	ARGANZUELA	6	PALOS DE MOGUER	29	1
2020	2	ARGANZUELA	6	PALOS DE MOGUER	33	2
2020	2	ARGANZUELA	6	PALOS DE MOGUER	35	2
2020	2	ARGANZUELA	6	PALOS DE MOGUER	37	1
2020	2	ARGANZUELA	6	PALOS DE MOGUER	58	1
2020	2	ARGANZUELA	7	ATOCHA	1	194
2020	2	ARGANZUELA	7	ATOCHA	2	49
2020	2	ARGANZUELA	7	ATOCHA	3	23
2020	2	ARGANZUELA	7	ATOCHA	4	16
2020	2	ARGANZUELA	7	ATOCHA	5	7
2020	2	ARGANZUELA	7	ATOCHA	6	2
2020	2	ARGANZUELA	7	ATOCHA	7	7
2020	2	ARGANZUELA	7	ATOCHA	8	1
2020	2	ARGANZUELA	7	ATOCHA	9	2
2020	2	ARGANZUELA	7	ATOCHA	11	1
2020	2	ARGANZUELA	7	ATOCHA	18	1
2020	2	ARGANZUELA	7	ATOCHA	19	1
2020	2	ARGANZUELA	7	ATOCHA	20	1
2020	2	ARGANZUELA	7	ATOCHA	21	1
2020	2	ARGANZUELA	7	ATOCHA	22	1
2020	2	ARGANZUELA	7	ATOCHA	24	1
2020	2	ARGANZUELA	7	ATOCHA	33	1
2020	2	ARGANZUELA	7	ATOCHA	37	1
2020	2	ARGANZUELA	7	ATOCHA	41	1
2020	2	ARGANZUELA	7	ATOCHA	61	1
2020	2	ARGANZUELA	7	ATOCHA	63	1
2020	2	ARGANZUELA	7	ATOCHA	81	1
2020	2	ARGANZUELA	7	ATOCHA	90	1
2020	2	ARGANZUELA	7	ATOCHA	98	1
2020	2	ARGANZUELA	7	ATOCHA	122	1
2020	3	RETIRO	0		1	69
2020	3	RETIRO	0		2	12
2020	3	RETIRO	0		3	5
2020	3	RETIRO	0		4	1
2020	3	RETIRO	0		7	2
2020	3	RETIRO	1	PACIFICO	1	6833
2020	3	RETIRO	1	PACIFICO	2	1853
2020	3	RETIRO	1	PACIFICO	3	574
2020	3	RETIRO	1	PACIFICO	4	243
2020	3	RETIRO	1	PACIFICO	5	117
2020	3	RETIRO	1	PACIFICO	6	58
2020	3	RETIRO	1	PACIFICO	7	60
2020	3	RETIRO	1	PACIFICO	8	25
2020	3	RETIRO	1	PACIFICO	9	26
2020	3	RETIRO	1	PACIFICO	10	19
2020	3	RETIRO	1	PACIFICO	11	19
2020	3	RETIRO	1	PACIFICO	12	11
2020	3	RETIRO	1	PACIFICO	13	12
2020	3	RETIRO	1	PACIFICO	14	11
2020	3	RETIRO	1	PACIFICO	15	6
2020	3	RETIRO	1	PACIFICO	16	8
2020	3	RETIRO	1	PACIFICO	17	1
2020	3	RETIRO	1	PACIFICO	18	2
2020	3	RETIRO	1	PACIFICO	20	4
2020	3	RETIRO	1	PACIFICO	21	1
2020	3	RETIRO	1	PACIFICO	22	2
2020	3	RETIRO	1	PACIFICO	23	2
2020	3	RETIRO	1	PACIFICO	24	2
2020	3	RETIRO	1	PACIFICO	27	1
2020	3	RETIRO	1	PACIFICO	28	1
2020	3	RETIRO	1	PACIFICO	30	1
2020	3	RETIRO	1	PACIFICO	32	2
2020	3	RETIRO	1	PACIFICO	34	1
2020	3	RETIRO	1	PACIFICO	43	1
2020	3	RETIRO	1	PACIFICO	51	1
2020	3	RETIRO	1	PACIFICO	62	1
2020	3	RETIRO	1	PACIFICO	66	1
2020	3	RETIRO	1	PACIFICO	86	1
2020	3	RETIRO	2	ADELFAS	1	3443
2020	3	RETIRO	2	ADELFAS	2	1115
2020	3	RETIRO	2	ADELFAS	3	365
2020	3	RETIRO	2	ADELFAS	4	161
2020	3	RETIRO	2	ADELFAS	5	68
2020	3	RETIRO	2	ADELFAS	6	48
2020	3	RETIRO	2	ADELFAS	7	35
2020	3	RETIRO	2	ADELFAS	8	16
2020	3	RETIRO	2	ADELFAS	9	9
2020	3	RETIRO	2	ADELFAS	10	7
2020	3	RETIRO	2	ADELFAS	11	9
2020	3	RETIRO	2	ADELFAS	12	8
2020	3	RETIRO	2	ADELFAS	13	6
2020	3	RETIRO	2	ADELFAS	14	7
2020	3	RETIRO	2	ADELFAS	15	5
2020	3	RETIRO	2	ADELFAS	16	3
2020	3	RETIRO	2	ADELFAS	17	4
2020	3	RETIRO	2	ADELFAS	18	2
2020	3	RETIRO	2	ADELFAS	19	4
2020	3	RETIRO	2	ADELFAS	20	2
2020	3	RETIRO	2	ADELFAS	21	1
2020	3	RETIRO	2	ADELFAS	22	1
2020	3	RETIRO	2	ADELFAS	25	1
2020	3	RETIRO	2	ADELFAS	26	1
2020	3	RETIRO	2	ADELFAS	27	1
2020	3	RETIRO	2	ADELFAS	34	1
2020	3	RETIRO	2	ADELFAS	35	1
2020	3	RETIRO	2	ADELFAS	37	1
2020	3	RETIRO	2	ADELFAS	39	1
2020	3	RETIRO	2	ADELFAS	81	1
2020	3	RETIRO	2	ADELFAS	451	1
2020	3	RETIRO	2	ADELFAS	2321	1
2020	3	RETIRO	3	ESTRELLA	1	4655
2020	3	RETIRO	3	ESTRELLA	2	1690
2020	3	RETIRO	3	ESTRELLA	3	656
2020	3	RETIRO	3	ESTRELLA	4	304
2020	3	RETIRO	3	ESTRELLA	5	144
2020	3	RETIRO	3	ESTRELLA	6	76
2020	3	RETIRO	3	ESTRELLA	7	37
2020	3	RETIRO	3	ESTRELLA	8	19
2020	3	RETIRO	3	ESTRELLA	9	11
2020	3	RETIRO	3	ESTRELLA	10	7
2020	3	RETIRO	3	ESTRELLA	11	13
2020	3	RETIRO	3	ESTRELLA	12	10
2020	3	RETIRO	3	ESTRELLA	13	5
2020	3	RETIRO	3	ESTRELLA	14	4
2020	3	RETIRO	3	ESTRELLA	15	4
2020	3	RETIRO	3	ESTRELLA	16	6
2020	3	RETIRO	3	ESTRELLA	17	3
2020	3	RETIRO	3	ESTRELLA	18	2
2020	3	RETIRO	3	ESTRELLA	19	1
2020	3	RETIRO	3	ESTRELLA	20	2
2020	3	RETIRO	3	ESTRELLA	21	2
2020	3	RETIRO	3	ESTRELLA	22	3
2020	3	RETIRO	3	ESTRELLA	23	1
2020	3	RETIRO	3	ESTRELLA	24	1
2020	3	RETIRO	3	ESTRELLA	25	2
2020	3	RETIRO	3	ESTRELLA	27	2
2020	3	RETIRO	3	ESTRELLA	31	1
2020	3	RETIRO	3	ESTRELLA	32	1
2020	3	RETIRO	3	ESTRELLA	33	1
2020	3	RETIRO	3	ESTRELLA	42	1
2020	3	RETIRO	3	ESTRELLA	48	1
2020	3	RETIRO	3	ESTRELLA	49	1
2020	3	RETIRO	3	ESTRELLA	51	1
2020	3	RETIRO	3	ESTRELLA	53	1
2020	3	RETIRO	3	ESTRELLA	59	1
2020	3	RETIRO	3	ESTRELLA	69	1
2020	3	RETIRO	3	ESTRELLA	71	1
2020	3	RETIRO	3	ESTRELLA	73	1
2020	3	RETIRO	3	ESTRELLA	114	1
2020	3	RETIRO	3	ESTRELLA	192	1
2020	3	RETIRO	3	ESTRELLA	270	1
2020	3	RETIRO	3	ESTRELLA	320	1
2020	3	RETIRO	3	ESTRELLA	732	1
2020	3	RETIRO	4	IBIZA	1	5244
2020	3	RETIRO	4	IBIZA	2	1243
2020	3	RETIRO	4	IBIZA	3	376
2020	3	RETIRO	4	IBIZA	4	148
2020	3	RETIRO	4	IBIZA	5	69
2020	3	RETIRO	4	IBIZA	6	47
2020	3	RETIRO	4	IBIZA	7	20
2020	3	RETIRO	4	IBIZA	8	19
2020	3	RETIRO	4	IBIZA	9	10
2020	3	RETIRO	4	IBIZA	10	9
2020	3	RETIRO	4	IBIZA	11	11
2020	3	RETIRO	4	IBIZA	12	5
2020	3	RETIRO	4	IBIZA	13	3
2020	3	RETIRO	4	IBIZA	14	3
2020	3	RETIRO	4	IBIZA	15	4
2020	3	RETIRO	4	IBIZA	16	1
